17-05-2022_20-33-40 | Received virt pos: (0.000000,1.117600,0.000000)
17-05-2022_20-34-30 | Received real pos: (1.546941,1.063452,-2.775438)
17-05-2022_20-34-30 | Recommend Rotation: 0.250000
17-05-2022_20-34-30 | Received virt pos: (1.544911,0.996285,-2.262880)
17-05-2022_20-34-30 | Received real pos: (1.559405,1.023327,-2.678615)
17-05-2022_20-34-30 | Recommend Rotation: 0.250000
17-05-2022_20-34-30 | Received virt pos: (1.546776,1.001050,-2.318913)
17-05-2022_20-34-30 | Received real pos: (1.565852,1.049791,-2.892040)
17-05-2022_20-34-30 | Recommend Rotation: 0.250000
17-05-2022_20-34-30 | Received virt pos: (1.548544,0.999931,-2.373997)
17-05-2022_20-34-30 | Received real pos: (1.566628,0.988487,-2.937418)
17-05-2022_20-34-30 | Recommend Rotation: 0.250000
17-05-2022_20-34-30 | Received virt pos: (1.549724,0.998287,-2.415428)
17-05-2022_20-34-30 | Received real pos: (1.561793,0.981468,-2.839200)
17-05-2022_20-34-30 | Recommend Rotation: 0.250000
17-05-2022_20-34-30 | Received virt pos: (1.550739,0.995259,-2.473559)
17-05-2022_20-34-30 | Received real pos: (1.561122,0.964286,-3.068146)
17-05-2022_20-34-30 | Recommend Rotation: 0.250000
17-05-2022_20-34-30 | Received virt pos: (1.552488,0.990539,-2.519039)
17-05-2022_20-34-30 | Received real pos: (1.570377,0.942270,-2.984227)
17-05-2022_20-34-30 | Recommend Rotation: 0.250000
17-05-2022_20-34-30 | Received virt pos: (1.554630,0.980445,-2.580414)
17-05-2022_20-34-30 | Received real pos: (1.576540,0.877192,-3.208184)
17-05-2022_20-34-30 | Recommend Rotation: 0.250000
17-05-2022_20-34-30 | Received virt pos: (1.557173,0.969871,-2.643960)
17-05-2022_20-34-30 | Received real pos: (1.583184,0.861723,-3.293933)
17-05-2022_20-34-30 | Recommend Rotation: 0.250000
17-05-2022_20-34-30 | Received virt pos: (1.560312,0.964278,-2.693338)
17-05-2022_20-34-30 | Received real pos: (1.592419,0.907062,-3.198395)
17-05-2022_20-34-30 | Recommend Rotation: 0.250000
17-05-2022_20-34-30 | Received virt pos: (1.564899,0.960974,-2.759062)
17-05-2022_20-34-30 | Received real pos: (1.611816,0.927186,-3.431315)
17-05-2022_20-34-30 | Recommend Rotation: 0.250000
17-05-2022_20-34-30 | Received virt pos: (1.568756,0.972058,-2.822167)
17-05-2022_20-34-30 | Received real pos: (1.608207,1.085427,-3.467629)
17-05-2022_20-34-30 | Recommend Rotation: 0.250000
17-05-2022_20-34-30 | Received virt pos: (1.571407,0.980433,-2.869363)
17-05-2022_20-34-30 | Received real pos: (1.598522,1.066092,-3.352104)
17-05-2022_20-34-30 | Recommend Rotation: 0.250000
17-05-2022_20-34-30 | Received virt pos: (1.570358,0.984255,-2.926386)
17-05-2022_20-34-30 | Received real pos: (1.559629,1.023347,-3.509641)
17-05-2022_20-34-30 | Recommend Rotation: 0.250000
17-05-2022_20-34-30 | Received virt pos: (1.568490,0.987747,-2.970706)
17-05-2022_20-34-30 | Received real pos: (1.549383,1.023466,-3.424027)
17-05-2022_20-34-30 | Recommend Rotation: 0.250000
17-05-2022_20-34-31 | Received virt pos: (1.565551,0.990795,-3.030074)
17-05-2022_20-34-31 | Received real pos: (1.535490,1.021977,-3.637312)
17-05-2022_20-34-31 | Recommend Rotation: 0.250000
17-05-2022_20-34-31 | Received virt pos: (1.560634,0.991496,-3.086669)
17-05-2022_20-34-31 | Received real pos: (1.510341,0.998660,-3.665546)
17-05-2022_20-34-31 | Recommend Rotation: 0.250000
17-05-2022_20-34-31 | Received virt pos: (1.556325,0.990908,-3.128764)
17-05-2022_20-34-31 | Received real pos: (1.512250,0.984900,-3.559328)
17-05-2022_20-34-31 | Recommend Rotation: 0.250000
17-05-2022_20-34-31 | Received virt pos: (1.550223,0.988575,-3.186227)
17-05-2022_20-34-31 | Received real pos: (1.487810,0.964712,-3.773983)
17-05-2022_20-34-31 | Recommend Rotation: 0.250000
17-05-2022_20-34-31 | Received virt pos: (1.543325,0.982200,-3.245592)
17-05-2022_20-34-31 | Received real pos: (1.472769,0.916989,-3.852801)
17-05-2022_20-34-31 | Recommend Rotation: 0.250000
17-05-2022_20-34-31 | Received virt pos: (1.537304,0.975511,-3.290878)
17-05-2022_20-34-31 | Received real pos: (1.475720,0.907100,-3.754081)
17-05-2022_20-34-31 | Recommend Rotation: 0.250000
17-05-2022_20-34-31 | Received virt pos: (1.528575,0.974612,-3.351926)
17-05-2022_20-34-31 | Received real pos: (1.439290,0.965409,-3.976350)
17-05-2022_20-34-31 | Recommend Rotation: 0.250000
17-05-2022_20-34-31 | Received virt pos: (1.521506,0.979960,-3.400497)
17-05-2022_20-34-31 | Received real pos: (1.449201,1.034662,-3.897299)
17-05-2022_20-34-31 | Recommend Rotation: 0.250000
17-05-2022_20-34-31 | Received virt pos: (1.512799,0.984354,-3.450409)
17-05-2022_20-34-31 | Received real pos: (1.423741,1.029302,-3.960929)
17-05-2022_20-34-31 | Recommend Rotation: 0.250000
17-05-2022_20-34-31 | Received virt pos: (1.507154,0.993208,-3.506426)
17-05-2022_20-34-31 | Received real pos: (1.449414,1.083766,-4.079392)
17-05-2022_20-34-31 | Recommend Rotation: 0.250000
17-05-2022_20-34-31 | Received virt pos: (1.503458,0.996951,-3.547228)
17-05-2022_20-34-31 | Received real pos: (1.465654,1.035234,-3.964567)
17-05-2022_20-34-31 | Recommend Rotation: 0.250000
17-05-2022_20-34-31 | Received virt pos: (1.499959,1.001830,-3.598883)
17-05-2022_20-34-31 | Received real pos: (1.464170,1.051738,-4.127229)
17-05-2022_20-34-31 | Recommend Rotation: 0.250000
17-05-2022_20-34-31 | Received virt pos: (1.498284,1.003962,-3.638110)
17-05-2022_20-34-31 | Received real pos: (1.481151,1.025770,-4.039339)
17-05-2022_20-34-31 | Recommend Rotation: 0.250000
17-05-2022_20-34-31 | Received virt pos: (1.495511,1.005342,-3.690373)
17-05-2022_20-34-31 | Received real pos: (1.467148,1.019457,-4.224940)
17-05-2022_20-34-31 | Recommend Rotation: 0.250000
17-05-2022_20-34-31 | Received virt pos: (1.492331,1.001674,-3.744920)
17-05-2022_20-34-31 | Received real pos: (1.459804,0.964157,-4.302849)
17-05-2022_20-34-31 | Recommend Rotation: 0.250000
17-05-2022_20-34-31 | Received virt pos: (1.490243,0.996371,-3.787116)
17-05-2022_20-34-31 | Received real pos: (1.468885,0.942132,-4.218714)
17-05-2022_20-34-31 | Recommend Rotation: 0.250000
17-05-2022_20-34-31 | Received virt pos: (1.488898,0.986360,-3.844536)
17-05-2022_20-34-31 | Received real pos: (1.475142,0.883965,-4.431851)
17-05-2022_20-34-31 | Recommend Rotation: 0.250000
17-05-2022_20-34-31 | Received virt pos: (1.489232,0.979212,-3.903413)
17-05-2022_20-34-31 | Received real pos: (1.492647,0.906099,-4.505630)
17-05-2022_20-34-31 | Recommend Rotation: 0.226167
17-05-2022_20-34-31 | Received virt pos: (1.490505,0.977257,-3.949377)
17-05-2022_20-34-31 | Received real pos: (1.503526,0.957259,-4.419515)
17-05-2022_20-34-31 | Recommend Rotation: 0.215627
17-05-2022_20-34-31 | Received virt pos: (1.491152,0.986067,-4.006517)
17-05-2022_20-34-31 | Received real pos: (1.497771,1.076180,-4.590966)
17-05-2022_20-34-31 | Recommend Rotation: 0.219788
17-05-2022_20-34-32 | Received virt pos: (1.489965,0.989727,-4.053234)
17-05-2022_20-34-32 | Received real pos: (1.477823,1.027160,-4.531076)
17-05-2022_20-34-32 | Recommend Rotation: 0.250000
17-05-2022_20-34-32 | Received virt pos: (1.484990,0.998523,-4.107397)
17-05-2022_20-34-32 | Received real pos: (1.434104,1.088492,-4.661398)
17-05-2022_20-34-32 | Recommend Rotation: 0.250000
17-05-2022_20-34-32 | Received virt pos: (1.478492,1.005439,-4.160145)
17-05-2022_20-34-32 | Received real pos: (1.412028,1.076180,-4.699670)
17-05-2022_20-34-32 | Recommend Rotation: 0.250000
17-05-2022_20-34-32 | Received virt pos: (1.472897,1.010979,-4.201001)
17-05-2022_20-34-32 | Received real pos: (1.415669,1.067645,-4.618896)
17-05-2022_20-34-32 | Recommend Rotation: 0.250000
17-05-2022_20-34-32 | Received virt pos: (1.465212,1.013998,-4.251213)
17-05-2022_20-34-32 | Received real pos: (1.386606,1.044877,-4.764801)
17-05-2022_20-34-32 | Recommend Rotation: 0.250000
17-05-2022_20-34-32 | Received virt pos: (1.455739,1.014234,-4.299138)
17-05-2022_20-34-32 | Received real pos: (1.358846,1.016647,-4.789334)
17-05-2022_20-34-32 | Recommend Rotation: 0.250000
17-05-2022_20-34-32 | Received virt pos: (1.447277,1.013296,-4.337773)
17-05-2022_20-34-32 | Received real pos: (1.360723,1.003702,-4.732945)
17-05-2022_20-34-32 | Recommend Rotation: 0.250000
17-05-2022_20-34-32 | Received virt pos: (1.434943,1.007680,-4.389249)
17-05-2022_20-34-32 | Received real pos: (1.308786,0.950238,-4.915766)
17-05-2022_20-34-32 | Recommend Rotation: 0.250000
17-05-2022_20-34-32 | Received virt pos: (1.424755,1.001798,-4.428868)
17-05-2022_20-34-32 | Received real pos: (1.320548,0.941634,-4.834106)
17-05-2022_20-34-32 | Recommend Rotation: 0.250000
17-05-2022_20-34-32 | Received virt pos: (1.410622,0.992583,-4.481972)
17-05-2022_20-34-32 | Received real pos: (1.266064,0.898330,-5.025145)
17-05-2022_20-34-32 | Recommend Rotation: 0.250000
17-05-2022_20-34-32 | Received virt pos: (1.395064,0.984372,-4.535429)
17-05-2022_20-34-32 | Received real pos: (1.235931,0.900383,-5.082206)
17-05-2022_20-34-32 | Recommend Rotation: 0.250000
17-05-2022_20-34-32 | Received virt pos: (1.382339,0.979882,-4.572794)
17-05-2022_20-34-32 | Received real pos: (1.252183,0.933962,-4.954978)
17-05-2022_20-34-32 | Recommend Rotation: 0.250000
17-05-2022_20-34-32 | Received virt pos: (1.365042,0.992823,-4.623592)
17-05-2022_20-34-32 | Received real pos: (1.188121,1.125187,-5.143174)
17-05-2022_20-34-32 | Recommend Rotation: 0.250000
17-05-2022_20-34-32 | Received virt pos: (1.347410,0.993053,-4.675306)
17-05-2022_20-34-32 | Received real pos: (1.167063,0.995405,-5.204257)
17-05-2022_20-34-32 | Recommend Rotation: 0.250000
17-05-2022_20-34-32 | Received virt pos: (1.334439,0.998452,-4.717216)
17-05-2022_20-34-32 | Received real pos: (1.201767,1.053678,-5.145890)
17-05-2022_20-34-32 | Recommend Rotation: 0.250000
17-05-2022_20-34-32 | Received virt pos: (1.318606,0.998178,-4.766044)
17-05-2022_20-34-32 | Received real pos: (1.156660,0.995367,-5.265478)
17-05-2022_20-34-32 | Recommend Rotation: 0.250000
17-05-2022_20-34-32 | Received virt pos: (1.307636,0.999488,-4.807352)
17-05-2022_20-34-32 | Received real pos: (1.195431,1.012894,-5.229866)
17-05-2022_20-34-32 | Recommend Rotation: 0.250000
17-05-2022_20-34-32 | Received virt pos: (1.293974,0.998318,-4.860541)
17-05-2022_20-34-32 | Received real pos: (1.154234,0.986353,-5.404577)
17-05-2022_20-34-32 | Recommend Rotation: 0.250000
17-05-2022_20-34-32 | Received virt pos: (1.282169,0.995717,-4.913318)
17-05-2022_20-34-32 | Received real pos: (1.161422,0.969114,-5.453145)
17-05-2022_20-34-32 | Recommend Rotation: 0.250000
17-05-2022_20-34-32 | Received virt pos: (1.273425,0.993672,-4.952539)
17-05-2022_20-34-32 | Received real pos: (1.183988,0.972748,-5.353705)
17-05-2022_20-34-32 | Recommend Rotation: 0.250000
17-05-2022_20-34-33 | Received virt pos: (1.263083,0.985137,-5.006711)
17-05-2022_20-34-33 | Received real pos: (1.157301,0.897836,-5.560804)
17-05-2022_20-34-33 | Recommend Rotation: 0.250000
17-05-2022_20-34-33 | Received virt pos: (1.253196,0.975026,-5.062083)
17-05-2022_20-34-33 | Received real pos: (1.152068,0.871607,-5.628447)
17-05-2022_20-34-33 | Recommend Rotation: 0.250000
17-05-2022_20-34-33 | Received virt pos: (1.245651,0.970357,-5.104719)
17-05-2022_20-34-33 | Received real pos: (1.168478,0.922607,-5.540821)
17-05-2022_20-34-33 | Recommend Rotation: 0.250000
17-05-2022_20-34-33 | Received virt pos: (1.236359,0.962559,-5.158314)
17-05-2022_20-34-33 | Received real pos: (1.141317,0.882798,-5.706506)
17-05-2022_20-34-33 | Recommend Rotation: 0.250000
17-05-2022_20-34-33 | Received virt pos: (1.229120,0.969287,-5.202219)
17-05-2022_20-34-33 | Received real pos: (1.155077,1.038105,-5.651295)
17-05-2022_20-34-33 | Recommend Rotation: 0.250000
17-05-2022_20-34-33 | Received virt pos: (1.219220,0.973561,-5.258494)
17-05-2022_20-34-33 | Received real pos: (1.117959,1.017268,-5.834096)
17-05-2022_20-34-33 | Recommend Rotation: 0.250000
17-05-2022_20-34-33 | Received virt pos: (1.206834,0.978809,-5.311486)
17-05-2022_20-34-33 | Received real pos: (1.080144,1.032491,-5.853508)
17-05-2022_20-34-33 | Recommend Rotation: 0.250000
17-05-2022_20-34-33 | Received virt pos: (1.196608,0.984474,-5.349975)
17-05-2022_20-34-33 | Received real pos: (1.092012,1.042422,-5.743660)
17-05-2022_20-34-33 | Recommend Rotation: 0.250000
17-05-2022_20-34-33 | Received virt pos: (1.182052,0.988493,-5.399575)
17-05-2022_20-34-33 | Received real pos: (1.033168,1.029595,-5.906905)
17-05-2022_20-34-33 | Recommend Rotation: 0.250000
17-05-2022_20-34-33 | Received virt pos: (1.170845,0.989662,-5.437262)
17-05-2022_20-34-33 | Received real pos: (1.056216,1.001618,-5.822738)
17-05-2022_20-34-33 | Recommend Rotation: 0.250000
17-05-2022_20-34-33 | Received virt pos: (1.155521,0.988158,-5.485975)
17-05-2022_20-34-33 | Received real pos: (0.998781,0.972779,-5.984228)
17-05-2022_20-34-33 | Recommend Rotation: 0.250000
17-05-2022_20-34-33 | Received virt pos: (1.141637,0.986432,-5.534978)
17-05-2022_20-34-33 | Received real pos: (0.999625,0.968775,-6.036201)
17-05-2022_20-34-33 | Recommend Rotation: 0.250000
17-05-2022_20-34-33 | Received virt pos: (1.130911,0.984040,-5.571561)
17-05-2022_20-34-33 | Received real pos: (1.021201,0.959572,-5.945746)
17-05-2022_20-34-33 | Recommend Rotation: 0.250000
17-05-2022_20-34-33 | Received virt pos: (1.114309,0.977778,-5.618248)
17-05-2022_20-34-33 | Received real pos: (0.944497,0.913731,-6.095783)
17-05-2022_20-34-33 | Recommend Rotation: 0.250000
17-05-2022_20-34-33 | Received virt pos: (1.096406,0.974464,-5.667284)
17-05-2022_20-34-33 | Received real pos: (0.913287,0.940571,-6.168844)
17-05-2022_20-34-33 | Recommend Rotation: 0.250000
17-05-2022_20-34-33 | Received virt pos: (1.081228,0.969445,-5.702242)
17-05-2022_20-34-33 | Received real pos: (0.925982,0.918101,-6.059805)
17-05-2022_20-34-33 | Recommend Rotation: 0.250000
17-05-2022_20-34-33 | Received virt pos: (1.059890,0.975799,-5.749558)
17-05-2022_20-34-33 | Received real pos: (0.841637,1.040796,-6.233526)
17-05-2022_20-34-33 | Recommend Rotation: 0.250000
17-05-2022_20-34-33 | Received virt pos: (1.043836,0.979085,-5.786232)
17-05-2022_20-34-33 | Received real pos: (0.879629,1.012692,-6.161349)
17-05-2022_20-34-33 | Recommend Rotation: 0.250000
17-05-2022_20-34-34 | Received virt pos: (1.021445,0.982154,-5.832234)
17-05-2022_20-34-34 | Received real pos: (0.792421,1.013551,-6.302760)
17-05-2022_20-34-34 | Recommend Rotation: 0.250000
17-05-2022_20-34-34 | Received virt pos: (1.001358,0.985594,-5.878464)
17-05-2022_20-34-34 | Received real pos: (0.795900,1.020776,-6.351326)
17-05-2022_20-34-34 | Recommend Rotation: 0.250000
17-05-2022_20-34-34 | Received virt pos: (0.987299,0.987562,-5.913792)
17-05-2022_20-34-34 | Received real pos: (0.843500,1.007687,-6.275140)
17-05-2022_20-34-34 | Recommend Rotation: 0.250000
17-05-2022_20-34-34 | Received virt pos: (0.970953,0.988874,-5.958159)
17-05-2022_20-34-34 | Received real pos: (0.803757,1.002301,-6.411961)
17-05-2022_20-34-34 | Recommend Rotation: RESET:110.000000
17-05-2022_20-34-34 | Received virt pos: (0.957501,0.989176,-6.002304)
17-05-2022_20-34-34 | Received real pos: (0.819904,0.992261,-6.453838)
17-05-2022_20-34-34 | Recommend Rotation: 0.000000
17-05-2022_20-34-34 | Received virt pos: (0.948027,0.987368,-6.036546)
17-05-2022_20-34-34 | Received real pos: (0.851125,0.968877,-6.386789)
17-05-2022_20-34-34 | Recommend Rotation: 0.000000
17-05-2022_20-34-34 | Received virt pos: (0.936112,0.979948,-6.083459)
17-05-2022_20-34-34 | Received real pos: (0.814240,0.904049,-6.563300)
17-05-2022_20-34-34 | Recommend Rotation: 0.000000
17-05-2022_20-34-34 | Received virt pos: (0.927741,0.972723,-6.119762)
17-05-2022_20-34-34 | Received real pos: (0.842117,0.898831,-6.491084)
17-05-2022_20-34-34 | Recommend Rotation: 0.000000
17-05-2022_20-34-34 | Received virt pos: (0.916651,0.964107,-6.168163)
17-05-2022_20-34-34 | Received real pos: (0.803220,0.875971,-6.663226)
17-05-2022_20-34-34 | Recommend Rotation: 0.000000
17-05-2022_20-34-34 | Received virt pos: (0.905853,0.958735,-6.216656)
17-05-2022_20-34-34 | Received real pos: (0.795407,0.903794,-6.712666)
17-05-2022_20-34-34 | Recommend Rotation: 0.000000
17-05-2022_20-34-34 | Received virt pos: (0.897011,0.960204,-6.253104)
17-05-2022_20-34-34 | Received real pos: (0.806571,0.975227,-6.625909)
17-05-2022_20-34-34 | Recommend Rotation: 0.000000
17-05-2022_20-34-34 | Received virt pos: (0.884215,0.970419,-6.305681)
17-05-2022_20-34-34 | Received real pos: (0.753333,1.074901,-6.843460)
17-05-2022_20-34-34 | Recommend Rotation: 0.000000
17-05-2022_20-34-38 | Received virt pos: (-1.781661,1.038743,-5.352408)
17-05-2022_20-34-38 | Received real pos: (-29.049307,1.737590,4.398053)
17-05-2022_20-34-38 | Recommend Rotation: 0.000000
17-05-2022_20-34-38 | Received virt pos: (-1.821031,1.050618,-5.323891)
17-05-2022_20-34-38 | Received real pos: (-2.223722,1.172081,-5.032210)
17-05-2022_20-34-38 | Recommend Rotation: 0.000000
17-05-2022_20-34-38 | Received virt pos: (-1.870741,1.059822,-5.286909)
17-05-2022_20-34-38 | Received real pos: (-2.379195,1.153963,-4.908642)
17-05-2022_20-34-38 | Recommend Rotation: 0.000000
17-05-2022_20-34-38 | Received virt pos: (-1.911533,1.057031,-5.255065)
17-05-2022_20-34-38 | Received real pos: (-2.328770,1.028484,-4.929350)
17-05-2022_20-34-38 | Recommend Rotation: 0.000000
17-05-2022_20-34-38 | Received virt pos: (-1.940271,1.050597,-5.231196)
17-05-2022_20-34-38 | Received real pos: (-2.234215,0.984787,-4.987054)
17-05-2022_20-34-38 | Recommend Rotation: 0.000000
17-05-2022_20-34-38 | Received virt pos: (-1.984789,1.039001,-5.198173)
17-05-2022_20-34-38 | Received real pos: (-2.440137,0.920393,-4.860402)
17-05-2022_20-34-38 | Recommend Rotation: 0.000000
17-05-2022_20-34-38 | Received virt pos: (-2.033101,1.030750,-5.164070)
17-05-2022_20-34-38 | Received real pos: (-2.527256,0.946356,-4.815252)
17-05-2022_20-34-38 | Recommend Rotation: 0.000000
17-05-2022_20-34-38 | Received virt pos: (-2.071993,1.024078,-5.136369)
17-05-2022_20-34-38 | Received real pos: (-2.469796,0.955834,-4.853033)
17-05-2022_20-34-38 | Recommend Rotation: 0.000000
17-05-2022_20-34-39 | Received virt pos: (-2.124175,1.020072,-5.101959)
17-05-2022_20-34-39 | Received real pos: (-2.657913,0.979097,-4.750000)
17-05-2022_20-34-39 | Recommend Rotation: 0.000000
17-05-2022_20-34-39 | Received virt pos: (-2.163764,1.025612,-5.073864)
17-05-2022_20-34-39 | Received real pos: (-2.568695,1.082277,-4.786495)
17-05-2022_20-34-39 | Recommend Rotation: 0.000000
17-05-2022_20-34-39 | Received virt pos: (-2.212198,1.033056,-5.038719)
17-05-2022_20-34-39 | Received real pos: (-2.707601,1.109196,-4.679244)
17-05-2022_20-34-39 | Recommend Rotation: 0.000000
17-05-2022_20-34-39 | Received virt pos: (-2.258673,1.039874,-5.002576)
17-05-2022_20-34-39 | Received real pos: (-2.734037,1.109611,-4.632888)
17-05-2022_20-34-39 | Recommend Rotation: 0.000000
17-05-2022_20-34-39 | Received virt pos: (-2.293096,1.041828,-4.975696)
17-05-2022_20-34-39 | Received real pos: (-2.645189,1.061815,-4.700759)
17-05-2022_20-34-39 | Recommend Rotation: 0.000000
17-05-2022_20-34-39 | Received virt pos: (-2.339366,1.045922,-4.939313)
17-05-2022_20-34-39 | Received real pos: (-2.812633,1.087797,-4.567171)
17-05-2022_20-34-39 | Recommend Rotation: 0.000000
17-05-2022_20-34-39 | Received virt pos: (-2.383961,1.049263,-4.901608)
17-05-2022_20-34-39 | Received real pos: (-2.840097,1.083436,-4.515947)
17-05-2022_20-34-39 | Recommend Rotation: 0.000000
17-05-2022_20-34-39 | Received virt pos: (-2.417842,1.048991,-4.871467)
17-05-2022_20-34-39 | Received real pos: (-2.764390,1.046208,-4.563174)
17-05-2022_20-34-39 | Recommend Rotation: 0.000000
17-05-2022_20-34-39 | Received virt pos: (-2.462092,1.045936,-4.833145)
